KEY_CODE,pop
534053883,13
534053891,44
534053892,4
534053893,20
534053894,3
534053902,28
534053904,23
534053911,10
534053912,16
534053922,131
534053923,5
534053924,97
534053931,30
534053932,64
534053933,67
534053934,46
534053942,12
534053943,41
534053951,73
534053952,21
534053953,39
534053954,27
534053961,15
534053962,48
534053963,16
534053964,45
534053971,85
534053972,43
534053973,41
534053974,56
534053981,6
534053982,108
534053983,19
534053984,7
534053991,38
534053992,24
534053993,8
534053994,20
534054003,1
534054004,10
534054012,56
534054013,6
534054014,227
534054021,23
534054022,86
534054023,24
534054031,21
534054032,22
534054033,21
534054042,13
534054043,7
534054051,33
534054052,73
534054053,12
534054054,63
534054061,154
534054062,161
534054063,96
534054064,192
534054071,10
534054072,25
534054073,98
534054074,18
534054081,83
534054082,105
534054091,93
534054092,29
534054093,74
534054094,84
534054101,21
534054102,12
534054103,25
534054104,126
534054111,13
534054112,4
534054113,23
534054114,22
534054121,79
534054122,69
534054131,70
534054132,5
534054133,1
534054134,59
534054141,7
534054142,69
534054143,41
534054144,8
534054151,173
534054152,8
534054153,40
534054154,13
534054161,108
534054162,88
534054163,43
534054164,23
534054171,56
534054172,112
534054173,9
534054181,178
534054182,39
534054183,5
534054184,130
534054193,66
534054194,16
534054201,83
534054202,176
534054203,52
534054204,2
534054211,3
534054212,89
534054213,13
534054214,63
534054221,52
534054222,64
534054223,117
534054224,52
534054231,12
534054232,18
534054233,17
534054243,13
534054244,9
534054251,27
534054252,48
534054253,32
534054254,7
534054262,39
534054263,150
534054264,14
534054271,28
534054272,41
534054273,18
534054274,44
534054282,82
534054283,5
534054291,124
534054292,138
534054293,171
534054294,10
534054302,3
534054303,19
534054304,128
534054311,32
534054312,25
534054324,65
534054331,49
534054332,9
534054333,138
534054334,12
534054342,91
534054343,31
534054344,28
534054351,108
534054352,14
534054353,140
534054354,34
534054361,38
534054362,19
534054363,56
534054364,98
534054371,9
534054372,7
534054373,4
534054374,37
534054381,34
534054382,37
534054383,18
534054384,58
534054391,17
534054392,8
534054393,8
534054394,45
534054401,10
534054402,29
534054403,14
534054404,9
534054411,2
534054421,20
534054422,183
534054423,18
534054424,234
534054431,18
534054432,20
534054433,108
534054441,4
534054442,23
534054444,21
534054451,20
534054452,73
534054453,10
534054461,18
534054462,46
534054463,1
534054471,6
534054472,20
534054474,7
534054481,92
534054482,125
534054483,261
534054484,129
534054491,6
534054492,39
534054493,43
534054494,30
534054501,47
534054502,160
534054503,22
534054504,18
534054511,5
534054513,3
534054514,61
534054522,2
534054523,11
534054524,5
534054531,22
534054532,31
534054533,3
534054534,43
534054541,33
534054542,80
534054543,39
534054544,38
534054551,2
534054552,29
534054553,2
534054554,11
534054562,18
534054563,33
534054564,52
534054571,45
534054572,93
534054573,162
534054574,89
534054581,135
534054582,45
534054583,123
534054584,154
534054591,16
534054592,9
534054593,83
534054594,6
534054601,44
534054603,99
534054604,62
534054612,43
534054613,11
534054614,45
534054621,26
534054622,13
534054623,11
534054624,2
534054631,19
534054632,44
534054633,52
534054634,63
534054641,81
534054642,44
534054643,69
534054644,23
534054651,102
534054652,102
534054653,61
534054654,36
534054661,53
534054663,9
534054671,34
534054672,39
534054681,143
534054682,146
534054683,69
534054684,34
534054691,28
534054692,6
534054701,177
534054702,25
534054703,127
534054704,198
534054711,52
534054712,4
534054713,31
534054714,12
534054721,16
534054722,42
534054723,145
534054724,78
534054731,9
534054732,30
534054733,25
534054734,24
534054741,30
534054742,3
534054743,1
534054744,34
534054751,17
534054753,194
534054754,76
534054771,14
534054772,76
534054773,19
534054774,265
534054781,29
534054783,15
534054792,27
534054794,94
534054801,97
534054802,24
534054803,72
534054804,23
534054811,2
534054812,17
534054814,21
534054821,106
534054822,28
534054823,20
534054824,8
534054831,34
534054832,52
534054833,42
534054834,31
534054841,8
534054842,77
534054843,15
534054851,18
534054853,9
534054854,182
534054863,13
534054864,22
534054871,12
534054872,50
534054873,72
534054881,1
534054882,17
534054891,36
534054892,65
534054894,81
534054901,151
534054902,38
534054903,37
534054904,2
534054911,13
534054912,46
534054913,68
534054914,58
534054921,43
534054922,50
534054923,31
534054924,57
534054931,64
534054932,7
534054933,31
534054943,20
534054944,34
534054951,7
534054952,37
534054953,33
534054954,48
534054961,25
534054962,44
534054963,80
534054964,133
534054971,118
534054972,241
534054973,113
534054974,160
534054981,12
534054982,106
534054983,36
534054984,20
534054992,115
534054994,143
534055001,103
534055002,227
534055003,192
534055004,106
534055011,186
534055012,78
534055013,47
534055014,36
534055021,27
534055022,10
534055023,3
534055042,164
534055043,4
534055044,192
534055051,14
534055052,11
534055053,168
534055054,65
534055061,15
534055062,6
534055064,1
534055071,9
534055072,52
534055073,15
534055074,1
534055082,10
534055083,35
534055084,5
534055091,68
534055093,15
534055101,88
534055102,2
534055103,10
534055142,150
534055144,51
534055151,80
534055152,117
534055153,196
534055154,36
534055161,21
534055162,23
534055163,12
534055164,23
534055171,34
534055172,50
534055173,82
534055174,17
534055181,3
534055182,17
534055183,3
534055184,9
534055192,138
534055193,12
534055194,6
534055201,135
534055202,137
534055203,58
534055204,1
534055211,36
534055213,142
534055214,195
534055223,109
534055244,75
534055251,235
534055252,45
534055253,69
534055261,4
534055262,44
534055263,13
534055264,12
534055271,64
534055272,42
534055273,17
534055283,10
534055291,3
534055292,34
534055293,27
534055294,195
534055302,15
534055303,42
534055304,55
534055312,189
534055313,11
534055314,96
534055321,152
534055323,250
534055324,16
534055332,136
534055333,31
534055334,168
534055341,122
534055342,80
534055343,30
534055344,7
534055361,23
534055362,6
534055363,13
534055364,7
534055373,3
534055381,14
534055382,18
534055383,33
534055384,129
534055391,173
534055392,7
534055393,47
534055401,6
534055402,77
534055403,44
534055404,41
534055411,14
534055412,27
534055413,110
534055414,120
534055421,100
534055423,76
534055424,3
534055431,130
534055432,25
534055433,44
534055434,24
534055441,6
534055443,120
534055444,122
534055452,9
534055453,46
534055454,11
534055461,388
534055462,488
534055463,735
534055464,632
534055471,75
534055472,22
534055473,160
534055474,42
534055481,284
534055482,27
534055483,9
534055494,31
534055501,13
534055503,21
534055511,45
534055512,34
534055513,16
534055514,15
534055521,85
534055523,7
534055531,22
534055532,146
534055534,22
534055541,253
534055542,49
534055543,27
534055551,6
534055552,16
534055553,45
534055561,29
534055563,24
534055564,64
534055571,55
534055572,190
534055573,121
534055574,80
534055591,5
534055592,133
534055593,66
534055594,14
534055601,13
534055611,4
534055613,44
534055614,2
534055621,7
534055624,110
534055632,181
534055633,26
534055634,100
534055641,38
534055642,22
534055643,137
534055644,171
534055651,55
534055653,30
534055661,43
534055662,84
534055663,22
534055664,118
534055671,55
534055673,164
534055682,29
534055684,67
534055691,29
534055692,10
534055693,20
534055694,19
534055701,8
534055702,36
534055703,34
534055704,119
534055711,27
534055712,91
534055713,100
534055714,150
534055722,23
534055723,2
534055724,70
534055731,2
534055732,15
534055733,47
534055741,71
534055742,16
534055743,8
534055744,57
534055751,48
534055752,30
534055753,47
534055754,16
534055761,93
534055762,103
534055763,233
534055764,133
534055771,10
534055781,9
534055782,24
534055783,25
534055784,26
534055791,30
534055792,35
534055793,29
534055794,27
534055801,8
534055802,14
534055803,26
534055804,5
534055811,2
534055812,48
534055813,27
534055814,90
534055821,60
534055822,74
534055823,43
534055824,3
534055831,49
534055833,13
534055841,42
534055842,32
534055843,134
534055844,47
534055851,49
534055852,59
534055853,153
534055854,25
534055861,314
534055862,97
534055863,214
534055864,43
534055871,2
534055872,15
534055874,85
534055881,81
534055882,16
534055883,48
534055884,73
534055892,81
534055893,16
534055894,106
534055901,47
534055902,12
534055903,11
534055904,28
534055911,27
534055912,179
534055913,86
534055914,94
534055921,97
534055923,57
534055924,51
534055931,11
534055933,24
534055941,31
534055942,81
534055943,8
534055944,697
534055951,697
534055952,180
534055953,347
534055954,110
534055961,105
534055972,62
534055973,2
534055974,99
534055981,70
534055982,59
534055983,351
534055984,796
534055991,164
534055992,34
534055993,941
534055994,110
534056002,120
534056004,11
534056011,59
534056012,55
534056013,16
534056014,167
534056021,258
534056022,116
534056023,6
534056024,2
534056031,24
534056034,76
534056041,96
534056042,317
534056043,397
534056044,189
534056051,598
534056052,879
534056053,787
534056054,652
534056061,77
534056102,30
534056103,33
534056104,445
534056111,398
534056112,353
534056113,328
534056124,8
534056131,25
534056132,225
534056133,172
534056134,120
534056141,297
534056142,122
534056143,248
534056144,111
534056151,89
534056152,40
534056153,9
534056201,540
534056202,137
534056203,18
534056214,44
534056222,78
534056223,84
534056224,77
534056231,240
534056232,2
534056233,50
534056234,3
534056241,283
534056242,66
534056243,110
534056244,143
534056251,19
534056253,8
534056304,9
534056311,6
534056312,130
534056313,36
534056314,198
534056321,145
534056322,18
534056323,159
534056324,7
534056331,2
534056334,21
534056341,2
534056342,67
534056343,1
534056401,164
534056402,126
534056403,322
534056404,110
534056411,14
534056412,401
534056413,161
534056414,952
534056421,1076
534056422,552
534056423,610
534056424,387
534056431,19
534056432,14
534056433,58
534056441,4
534056501,48
534056502,16
534056503,44
534056511,376
534056512,1074
534056514,485
534056521,968
534056522,453
534056523,1400
534056524,398
534056531,75
534056532,1
534056533,29
534056601,4
534056603,10
534056612,66
534056613,47
534056614,78
534056621,546
534056622,163
534056623,176
534056624,22
534056631,2
534056701,57
534056702,32
534056703,19
534056704,47
534056711,89
534056712,65
534056713,50
534056714,40
534056721,98
534056722,9
534056723,15
534056801,36
534056802,66
534056803,20
534056804,120
534056811,41
534056812,48
534056813,40
534056814,22
534056821,2
534056901,75
534056902,25
534056903,97
534056904,13
534056911,42
534056913,39
534060001,2309
534060002,281
534060003,1224
534060004,280
534060012,6
534060013,52
534060014,44
534060021,91
534060023,9
534060024,49
534060031,24
534060032,139
534060033,91
534060034,201
534060041,80
534060042,23
534060043,92
534060044,14
534060051,9
534060052,38
534060053,34
534060054,89
534060062,49
534060063,8
534060064,18
534060071,120
534060072,21
534060073,133
534060074,29
534060092,1
534060101,1583
534060102,1262
534060103,935
534060104,1323
534060111,1153
534060112,997
534060113,65
534060114,915
534060121,158
534060122,29
534060123,2118
534060124,177
534060131,22
534060132,51
534060133,187
534060134,31
534060142,6
534060151,186
534060152,269
534060153,1
534060154,25
534060161,77
534060171,19
534060172,22
534060174,1
534060201,297
534060202,245
534060203,89
534060204,58
534060211,31
534060212,310
534060213,467
534060214,80
534060221,713
534060222,154
534060231,29
534060232,4
534060243,17
534060244,33
534060264,10
534060284,108
534060292,46
534060293,399
534060294,717
534060304,289
534060312,3
534060313,938
534060314,1453
534060321,47
534060322,559
534060323,633
534060324,1682
534060331,62
534060332,171
534060333,1553
534060334,1426
534060341,36
534060342,157
534060344,32
534060351,520
534060352,1438
534060353,2238
534060354,2272
534060361,1305
534060362,306
534060363,1760
534060364,669
534060371,171
534060372,899
534060373,990
534060374,613
534060381,1491
534060382,1813
534060383,473
534060384,1081
534060391,731
534060392,364
534060393,773
534060394,45
534060401,1530
534060402,2592
534060403,5971
534060404,4458
534060411,2315
534060412,2250
534060413,3782
534060414,1834
534060421,1778
534060422,2729
534060423,1780
534060424,2277
534060431,2506
534060432,2569
534060433,1958
534060434,2385
534060441,526
534060442,819
534060443,952
534060444,201
534060451,1629
534060452,1869
534060453,256
534060454,1133
534060461,1107
534060462,861
534060463,1108
534060464,600
534060471,498
534060472,921
534060473,249
534060474,123
534060481,89
534060482,1303
534060491,516
534060492,52
534060501,2865
534060502,2488
534060503,533
534060504,3060
534060511,2945
534060512,1308
534060513,1188
534060514,26
534060521,434
534060522,755
534060523,64
534060524,35
534060531,1696
534060532,2709
534060533,369
534060534,2186
534060541,416
534060543,1389
534060552,58
534060554,39
534060561,225
534060562,567
534060563,149
534060564,26
534060571,281
534060573,124
534060583,17
534060584,27
534060592,13
534060593,152
534060594,280
534060601,475
534060602,1331
534060603,1335
534060604,987
534060611,749
534060612,5
534060613,95
534060632,142
534060641,537
534060652,25
534060653,782
534060654,1448
534060661,85
534060663,1866
534060664,427
534060673,125
534060674,99
534060681,104
534060682,338
534060683,394
534060684,114
534060691,167
534060692,8
534060701,278
534060702,137
534060703,202
534060704,4
534060711,44
534060742,508
534060743,742
534060744,1615
534060751,2301
534060752,2511
534060753,1102
534060754,2775
534060761,1583
534060762,173
534060763,1766
534060764,357
534060771,123
534060772,129
534060773,44
534060774,1
534060781,119
534060782,25
534060783,3
534060793,26
534060794,50
534060802,3
534060831,87
534060832,2107
534060833,192
534060834,748
534060841,1051
534060842,1242
534060843,963
534060844,1621
534060851,1564
534060852,1359
534060853,1795
534060854,248
534060861,1379
534060862,1082
534060863,392
534060864,249
534060871,57
534060872,113
534060873,827
534060874,325
534060881,50
534060882,7
534060883,81
534060884,20
534060891,82
534060892,425
534060893,12
534060894,1193
534060904,175
534060913,32
534060922,4
534060923,25
534060924,421
534060931,259
534060932,740
534060933,926
534060934,901
534060941,692
534060942,1387
534060943,1253
534060944,1292
534060951,1399
534060952,145
534060953,93
534060954,119
534060961,97
534060962,2
534060963,57
534060964,65
534060971,279
534060972,83
534060973,38
534060974,73
534060981,98
534060982,64
534060983,620
534060984,32
534060991,2
534060992,96
534060993,105
534060994,935
534061001,83
534061002,100
534061003,47
534061004,13
534061011,470
534061012,1270
534061013,757
534061014,905
534061021,1338
534061022,23
534061023,720
534061024,643
534061031,19
534061032,135
534061033,1136
534061034,102
534061041,57
534061042,48
534061043,42
534061044,31
534061051,334
534061052,418
534061053,189
534061054,99
534061061,122
534061062,261
534061063,45
534061064,79
534061071,71
534061072,59
534061073,45
534061074,103
534061081,54
534061082,304
534061083,52
534061084,510
534061091,1320
534061092,661
534061093,698
534061094,1524
534061101,11
534061102,266
534061103,133
534061104,1523
534061111,783
534061112,74
534061113,955
534061114,98
534061122,27
534061131,484
534061132,94
534061133,5
534061141,76
534061142,77
534061144,19
534061151,18
534061152,14
534061153,91
534061154,50
534061161,43
534061162,16
534061163,27
534061172,35
534061173,32
534061174,43
534061181,94
534061182,469
534061183,24
534061184,94
534061191,1745
534061192,732
534061193,531
534061194,379
534061201,786
534061202,1576
534061203,880
534061204,369
534061211,308
534061212,1114
534061213,354
534061214,902
534061221,190
534061223,642
534061231,13
534061232,3
534061233,123
534061234,68
534061241,50
534061242,27
534061243,41
534061244,18
534061251,30
534061252,31
534061253,15
534061254,36
534061261,17
534061262,9
534061263,46
534061264,77
534061271,92
534061272,73
534061273,25
534061281,1
534061282,32
534061291,43
534061292,19
534061294,37
534061301,44
534061302,299
534061303,2
534061304,57
534061311,1445
534061312,768
534061313,56
534061314,14
534061321,867
534061322,432
534061323,93
534061324,23
534061331,55
534061332,65
534061333,5
534061334,21
534061341,38
534061343,75
534061344,24
534061351,36
534061352,20
534061353,37
534061354,32
534061363,32
534061373,131
534061374,24
534061383,2
534061384,46
534061393,28
534061394,9
534061401,19
534061402,36
534061403,8
534061404,85
534061411,8
534061412,31
534061413,50
534061414,28
534061421,18
534061423,141
534061424,80
534061431,63
534061432,155
534061433,57
534061434,42
534061441,59
534061442,114
534061443,176
534061444,15
534061451,71
534061452,17
534061454,119
534061461,37
534061463,27
534061464,50
534061471,50
534061472,18
534061473,31
534061474,45
534061481,21
534061482,11
534061483,23
534061484,73
534061491,19
534061492,78
534061493,14
534061494,26
534061501,36
534061502,488
534061503,68
534061504,224
534061511,694
534061512,1122
534061513,730
534061514,1061
534061521,125
534061522,1043
534061523,112
534061524,125
534061531,686
534061532,138
534061533,100
534061534,127
534061541,214
534061543,3
534061561,78
534061562,15
534061571,99
534061572,209
534061573,155
534061574,89
534061581,161
534061582,24
534061584,35
534061591,15
534061592,60
534061593,152
534061594,78
534061601,127
534061602,3
534061603,27
534061604,77
534061611,2
534061613,36
534061614,36
534061621,45
534061622,4
534061623,102
534061624,37
534061633,41
534061634,38
534061652,7
534061654,145
534061661,47
534061662,76
534061663,125
534061664,17
534061671,14
534061672,275
534061673,63
534061674,172
534061681,23
534061682,113
534061683,27
534061684,60
534061691,8
534061692,81
534061693,49
534061694,108
534061701,104
534061702,12
534061703,1907
534061704,6
534061711,13
534061712,77
534061714,22
534061721,66
534061722,83
534061723,12
534061724,36
534061731,30
534061732,6
534061733,146
534061741,2
534061743,24
534061744,529
534061752,7
534061753,84
534061754,181
534061761,79
534061762,223
534061763,394
534061764,215
534061771,115
534061772,298
534061773,45
534061774,45
534061781,33
534061783,23
534061794,27
534061801,822
534061802,62
534061803,273
534061804,96
534061811,51
534061812,97
534061813,31
534061814,106
534061821,73
534061822,54
534061823,173
534061824,22
534061831,154
534061832,234
534061833,6
534061834,678
534061841,298
534061842,1129
534061843,1295
534061844,1115
534061851,795
534061852,967
534061853,1230
534061854,808
534061861,543
534061862,194
534061863,7
534061864,4
534061891,22
534061902,38
534061903,73
534061904,124
534061911,80
534061912,22
534061913,79
534061914,8
534061921,17
534061923,41
534061924,102
534061931,154
534061932,268
534061933,187
534061934,131
534061941,463
534061942,728
534061943,48
534061944,382
534061951,847
534061952,1585
534061953,626
534061954,242
534061961,282
534061974,18
534061993,37
534061994,6
534062001,139
534062002,45
534062003,224
534062004,17
534062011,68
534062012,27
534062013,25
534062014,29
534062024,24
534062033,46
534062034,3
534062041,86
534062042,120
534062043,105
534062044,20
534062052,13
534062053,8
534062054,38
534062061,71
534062062,407
534062063,53
534062064,443
534062071,1189
534062072,218
534062073,735
534062074,32
534062081,6
534062082,13
534062084,8
534062091,94
534062092,22
534062094,60
534062101,129
534062102,8
534062103,34
534062104,123
534062111,11
534062112,35
534062121,7
534062122,19
534062123,37
534062124,23
534062131,161
534062132,23
534062133,104
534062134,71
534062151,14
534062152,51
534062161,159
534062162,51
534062164,43
534062171,40
534062173,78
534062182,73
534062183,80
534062184,84
534062191,33
534062192,101
534062193,48
534062194,179
534062202,75
534062203,6
534062211,35
534062212,123
534062213,190
534062214,41
534062221,9
534062222,3
534062231,31
534062232,170
534062233,9
534062234,88
534062243,26
534062244,12
534062253,7
534062262,4
534062264,73
534062271,137
534062273,1
534062281,279
534062282,106
534062284,120
534062291,67
534062292,137
534062293,63
534062294,119
534062301,12
534062303,10
534062311,17
534062312,40
534062314,42
534062321,12
534062322,39
534062323,83
534062324,32
534062331,72
534062332,99
534062341,23
534062342,51
534062351,84
534062352,65
534062354,25
534062362,201
534062363,39
534062364,30
534062371,73
534062372,34
534062373,130
534062374,9
534062381,31
534062382,72
534062383,8
534062384,33
534062391,2
534062392,76
534062393,72
534062394,18
534062401,21
534062402,43
534062403,33
534062404,1
534062413,77
534062414,26
534062421,13
534062422,6
534062424,3
534062432,24
534062433,89
534062434,15
534062441,3
534062442,79
534062444,4
534062451,119
534062452,19
534062454,14
534062462,71
534062463,17
534062464,3
534062471,136
534062472,7
534062473,1
534062474,103
534062481,5
534062483,121
534062494,28
534062503,220
534062504,195
534062511,53
534062512,16
534062513,47
534062514,31
534062521,77
534062522,27
534062523,11
534062524,47
534062531,59
534062532,120
534062533,87
534062534,62
534062541,99
534062542,121
534062543,58
534062544,60
534062551,69
534062553,39
534062554,48
534062561,7
534062562,80
534062563,22
534062564,136
534062572,319
534062573,147
534062574,21
534062581,270
534062582,74
534062583,24
534062584,167
534062591,60
534062592,79
534062593,149
534062594,26
534062601,30
534062602,12
534062603,48
534062612,155
534062621,300
534062622,191
534062631,17
534062632,42
534062634,4
534062641,41
534062642,83
534062643,59
534062644,64
534062651,20
534062652,17
534062653,25
534062654,33
534062661,41
534062662,184
534062663,66
534062671,172
534062672,230
534062673,5
534062674,129
534062683,7
534062684,12
534062701,54
534062702,64
534062703,78
534062711,73
534062712,37
534062713,1
534062714,13
534062721,11
534062722,17
534062723,51
534062724,66
534062731,20
534062732,24
534062734,15
534062741,39
534062742,30
534062743,34
534062752,15
534062753,15
534062754,10
534062761,56
534062762,14
534062763,88
534062764,51
534062772,45
534062781,16
534062782,93
534062783,105
534062784,40
534062792,57
534062793,26
534062794,12
534062802,11
534062811,53
534062812,15
534062822,65
534062823,107
534062824,270
534062831,122
534062832,273
534062833,185
534062834,439
534062841,110
534062842,19
534062843,103
534062852,13
534062854,9
534062861,12
534062862,9
534062863,14
534062864,24
534062872,4
534062881,11
534062882,18
534062883,81
534062891,66
534062892,4
534062893,23
534062894,81
534062903,64
534062904,114
534062911,25
534062912,88
534062913,115
534062914,107
534062921,189
534062922,198
534062923,213
534062924,292
534062931,7
534062932,136
534062933,63
534062934,76
534062941,273
534062943,189
534062944,164
534062953,33
534062954,33
534062963,30
534062971,3
534062972,13
534062974,42
534062981,72
534062982,17
534062983,9
534062992,18
534062994,18
534063001,24
534063002,37
534063003,24
534063004,26
534063011,25
534063012,9
534063013,33
534063014,16
534063021,16
534063022,22
534063023,16
534063024,51
534063031,22
534063032,108
534063033,29
534063034,56
534063041,148
534063042,44
534063043,110
534063044,133
534063051,41
534063052,50
534063053,164
534063054,20
534063061,40
534063062,28
534063063,153
534063064,41
534063071,44
534063072,31
534063073,49
534063074,27
534063081,7
534063082,85
534063083,4
534063084,58
534063092,16
534063093,33
534063094,49
534063101,105
534063102,72
534063103,25
534063104,34
534063111,34
534063112,1
534063113,63
534063114,38
534063121,5
534063122,49
534063123,11
534063124,36
534063131,23
534063132,7
534063133,48
534063134,72
534063141,62
534063142,38
534063143,26
534063144,42
534063151,87
534063152,214
534063154,36
534063161,283
534063162,579
534063163,31
534063164,87
534063171,38
534063172,35
534063173,67
534063174,95
534063181,10
534063182,65
534063183,23
534063184,89
534063191,31
534063192,31
534063193,54
534063201,48
534063202,129
534063203,21
534063204,55
534063211,47
534063212,54
534063213,2
534063214,36
534063221,41
534063222,52
534063223,125
534063224,519
534063231,20
534063232,136
534063233,10
534063234,19
534063241,10
534063243,36
534063252,11
534063253,90
534063254,83
534063261,15
534063262,52
534063263,68
534063271,113
534063272,43
534063273,41
534063274,8
534063281,41
534063282,10
534063292,4
534063293,39
534063294,4
534063301,33
534063302,36
534063303,4
534063304,43
534063311,43
534063312,32
534063313,21
534063314,14
534063321,11
534063322,42
534063323,78
534063324,8
534063331,4
534063333,6
534063341,4
534063342,35
534063343,51
534063344,50
534063351,104
534063352,62
534063361,22
534063362,14
534063371,54
534063372,10
534063373,21
534063374,105
534063382,48
534063383,16
534063384,69
534063391,30
534063392,23
534063393,9
534063394,139
534063401,55
534063402,4
534063403,48
534063412,4
534063413,165
534063414,25
534063422,7
534063424,4
534063431,4
534063432,2
534063433,10
534063434,1
534063441,68
534063442,43
534063452,10
534063453,44
534063454,35
534063471,8
534063472,296
534063473,34
534063474,312
534063481,113
534063482,54
534063483,100
534063484,10
534063491,55
534063492,189
534063493,105
534063494,22
534063501,4
534063503,97
534063504,161
534063511,83
534063512,11
534063513,8
534063514,96
534063521,17
534063522,37
534063523,27
534063524,26
534063531,147
534063532,19
534063533,14
534063534,67
534063542,73
534063543,75
534063544,314
534063551,61
534063552,1
534063553,58
534063554,3
534063561,36
534063562,59
534063563,165
534063564,26
534063571,28
534063572,219
534063573,30
534063574,94
534063581,73
534063583,26
534063584,299
534063591,11
534063592,88
534063593,171
534063594,114
534063601,77
534063602,85
534063604,3
534063611,34
534063613,202
534063614,22
534063622,481
534063624,346
534063631,82
534063632,28
534063633,867
534063634,116
534063641,371
534063642,642
534063643,103
534063644,301
534063651,58
534063653,178
534063654,104
534063661,21
534063662,201
534063663,256
534063664,440
534063671,12
534063672,104
534063673,40
534063674,10
534063681,361
534063682,603
534063683,151
534063684,540
534063691,301
534063692,458
534063693,517
534063694,1124
534063701,8
534063703,26
534063704,17
534063711,6
534063712,79
534063714,149
534063721,89
534063722,108
534063723,149
534063724,195
534063731,266
534063732,41
534063733,73
534063741,57
534063742,38
534063752,80
534063753,5
534063761,324
534063762,357
534063771,30
534063773,309
534063774,157
534063782,430
534063783,455
534063784,941
534063791,841
534063792,701
534063793,913
534063794,594
534063802,51
534063803,33
534063811,14
534063812,159
534063814,295
534063821,346
534063822,122
534063823,315
534063824,10
534063831,27
534063832,37
534063834,12
534063841,29
534063842,4
534063843,33
534063854,1
534063863,3
534063864,16
534063873,2
534063874,2
534063881,46
534063882,268
534063883,5
534063884,27
534063891,209
534063892,953
534063893,6
534063894,98
534063902,58
534063903,25
534063904,42
534063911,97
534063912,36
534063913,47
534063914,80
534063922,73
534063923,168
534063924,3
534063931,104
534063932,34
534063941,41
534063942,8
534063943,26
534063944,43
534063951,35
534063952,56
534063953,42
534063954,13
534063962,26
534063964,31
534063971,4
534063972,36
534063973,17
534063974,11
534063981,22
534063983,71
534063984,97
534063991,4
534063992,97
534063993,100
534063994,111
534064001,20
534064002,8
534064003,16
534064004,45
534064011,29
534064012,26
534064013,18
534064014,32
534064021,41
534064022,36
534064023,44
534064024,21
534064031,10
534064032,75
534064033,6
534064034,38
534064041,111
534064042,27
534064043,65
534064044,101
534064051,23
534064052,82
534064053,26
534064054,93
534064071,174
534064072,269
534064073,198
534064074,332
534064082,40
534064083,67
534064084,178
534064091,44
534064092,50
534064093,299
534064094,63
534064101,54
534064102,66
534064103,19
534064104,62
534064111,22
534064112,56
534064113,56
534064114,60
534064121,45
534064122,10
534064123,64
534064124,47
534064134,28
534064142,29
534064143,21
534064144,40
534064151,341
534064152,96
534064153,81
534064154,160
534064163,78
534064171,11
534064172,122
534064173,128
534064174,354
534064181,123
534064182,79
534064183,471
534064184,556
534064191,432
534064192,135
534064193,432
534064194,310
534064201,19
534064202,59
534064203,15
534064204,108
534064211,39
534064212,60
534064213,121
534064214,4
534064221,153
534064222,29
534064223,75
534064224,5
534064231,76
534064232,164
534064234,52
534064241,19
534064242,270
534064243,45
534064244,211
534064251,120
534064252,42
534064253,166
534064254,54
534064261,96
534064262,244
534064263,5
534064264,214
534064271,654
534064272,478
534064273,392
534064274,576
534064281,671
534064282,688
534064283,750
534064284,398
534064291,121
534064292,4
534064293,426
534064301,37
534064302,58
534064303,2
534064311,34
534064313,62
534064332,11
534064333,25
534064334,69
534064341,128
534064342,26
534064343,21
534064344,8
534064351,61
534064352,5
534064353,107
534064354,4
534064362,11
534064363,1
534064371,31
534064372,437
534064373,80
534064374,474
534064381,369
534064382,514
534064383,73
534064391,697
534064401,8
534064413,2
534064414,12
534064421,18
534064422,7
534064423,28
534064424,81
534064431,77
534064432,40
534064433,37
534064434,21
534064442,19
534064444,23
534064451,8
534064452,14
534064454,2
534064461,62
534064463,15
534064464,92
534064471,173
534064472,312
534064473,423
534064474,80
534064481,81
534064501,31
534064503,228
534064504,94
534064511,54
534064512,215
534064513,64
534064514,81
534064521,117
534064522,90
534064523,194
534064524,25
534064531,72
534064532,55
534064533,5
534064534,21
534064542,8
534064543,48
534064544,67
534064552,15
534064553,104
534064554,304
534064561,77
534064562,425
534064563,309
534064564,158
534064571,84
534064583,10
534064592,2
534064594,102
534064601,1029
534064602,470
534064603,1004
534064604,578
534064611,139
534064612,228
534064613,393
534064614,26
534064621,154
534064622,60
534064623,91
534064624,58
534064631,52
534064633,1
534064641,11
534064642,81
534064643,14
534064644,54
534064651,152
534064652,453
534064653,188
534064654,47
534064661,118
534064663,4
534064673,14
534064674,7
534064681,28
534064692,226
534064693,17
534064694,104
534064701,419
534064702,150
534064703,349
534064711,281
534064712,35
534064713,28
534064714,163
534064721,77
534064722,53
534064723,300
534064724,408
534064731,1
534064733,122
534064734,139
534064741,8
534064742,109
534064743,110
534064744,5
534064751,28
534064762,7
534064763,26
534064764,111
534064773,74
534064774,18
534064782,3
534064783,25
534064784,9
534064791,40
534064792,44
534064793,27
534064794,413
534064801,81
534064803,55
534064804,146
534064812,20
534064813,68
534064814,100
534064821,255
534064822,159
534064823,19
534064824,7
534064831,60
534064832,7
534064833,6
534064834,11
534064843,22
534064844,12
534064851,8
534064852,37
534064853,8
534064854,4
534064861,5
534064862,25
534064863,14
534064864,90
534064872,7
534064873,2
534064882,30
534064891,218
534064892,704
534064893,136
